legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
/tag/bensoul/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bey-t/,200,preserve_or_map,manual_review,/search?tag=bey-t,low,Bey T | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bey-t/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bien-aime-baraza/,200,preserve_or_map,manual_review,/search?tag=bien-aime-baraza,low,Bien-Aime Baraza | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bien-aime-baraza/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bien/,200,preserve_or_map,manual_review,/search?tag=bien,low,Bien | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bien/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/big-nyagz/,200,preserve_or_map,manual_review,/search?tag=big-nyagz,low,Big Nyagz | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/big-nyagz/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bigpin/,200,preserve_or_map,manual_review,/search?tag=bigpin,low,Bigpin | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bigpin/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bigpins-radius/,200,preserve_or_map,manual_review,/search?tag=bigpins-radius,low,Bigpin&#039;s Radius | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bigpins-radius/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/billy-black/,200,preserve_or_map,manual_review,/search?tag=billy-black,low,Billy Black | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/billy-black/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/binyavanga-wainaina/,200,preserve_or_map,manual_review,/search?tag=binyavanga-wainaina,low,Binyavanga Wainaina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/binyavanga-wainaina/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bitcoin/,200,preserve_or_map,manual_review,/search?tag=bitcoin,low,Bitcoin | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bitcoin/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/blankets-and-wine/,200,preserve_or_map,manual_review,/search?tag=blankets-and-wine,low,Blankets And Wine | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/blankets-and-wine/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/blankets-wine/,200,preserve_or_map,manual_review,/search?tag=blankets-wine,low,Blankets &amp; Wine | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/blankets-wine/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/blessing-lungaho/,200,preserve_or_map,manual_review,/search?tag=blessing-lungaho,low,Blessing Lung&#039;Aho | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/blessing-lungaho/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/blind/,200,preserve_or_map,manual_review,/search?tag=blind,low,Blind | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/blind/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/blinky-bill/,200,preserve_or_map,manual_review,/search?tag=blinky-bill,low,Blinky Bill | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/blinky-bill/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bmg/,200,preserve_or_map,manual_review,/search?tag=bmg,low,BMG | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bmg/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bobs-burgers/,200,preserve_or_map,manual_review,/search?tag=bobs-burgers,low,Bob&#039;s Burgers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bobs-burgers/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bomb-squad-crew/,200,preserve_or_map,manual_review,/search?tag=bomb-squad-crew,low,Bomb Squad Crew | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bomb-squad-crew/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/book-clubs/,200,preserve_or_map,manual_review,/search?tag=book-clubs,low,Book Clubs | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/boondocks-gang/,200,preserve_or_map,manual_review,/search?tag=boondocks-gang,low,Boondocks Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/boondocks-gang/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/boutross/,200,preserve_or_map,manual_review,/search?tag=boutross,low,Boutross | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/boutross/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/brandy-maina/,200,preserve_or_map,manual_review,/search?tag=brandy-maina,low,Brandy Maina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/brandy-maina/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/breeder-lw/,200,preserve_or_map,manual_review,/search?tag=breeder-lw,low,Breeder LW | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/breeder-lw/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/brian-kabugi/,200,preserve_or_map,manual_review,/search?tag=brian-kabugi,low,Brian Kabugi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/brian-kabugi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/brown/,200,preserve_or_map,manual_review,/search?tag=brown,low,Brown | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/brown/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bryan-ngatia/,200,preserve_or_map,manual_review,/search?tag=bryan-ngatia,low,Bryan Ngatia | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bryan-ngatia/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bsq/,200,preserve_or_map,manual_review,/search?tag=bsq,low,BSQ | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bsq/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/buke-abduba/,200,preserve_or_map,manual_review,/search?tag=buke-abduba,low,Buke Abduba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/buke-abduba/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/burna-boy/,200,preserve_or_map,manual_review,/search?tag=burna-boy,low,Burna Boy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/burna-boy/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/buruburu/,200,preserve_or_map,manual_review,/search?tag=buruburu,low,Buruburu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/buruburu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/burudani-express/,200,preserve_or_map,manual_review,/search?tag=burudani-express,low,Burudani Express. | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/burudani-express/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/buruklyn-boyz/,200,preserve_or_map,manual_review,/search?tag=buruklyn-boyz,low,BURUKLYN BOYZ | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/buruklyn-boyz/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/burundi/,200,preserve_or_map,manual_review,/search?tag=burundi,low,Burundi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/burundi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bussa-j/,200,preserve_or_map,manual_review,/search?tag=bussa-j,low,Bussa J | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bussa-j/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/bussaj/,200,preserve_or_map,manual_review,/search?tag=bussaj,low,BussaJ | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/bussaj/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/butere-girls/,200,preserve_or_map,manual_review,/search?tag=butere-girls,low,Butere Girls | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/butere-girls/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/c-i-r-u/,200,preserve_or_map,manual_review,/search?tag=c-i-r-u,low,c i r u | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/c-i-r-u/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/cabinet-secretary-for-youth-affairs-sports-and-the-arts/,200,preserve_or_map,manual_review,/search?tag=cabinet-secretary-for-youth-affairs-sports-and-the-arts,low,Cabinet Secretary for Youth Affairs Sports and The Arts | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/cabinet-secretary-for-youth-affairs-sports-and-the-arts/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/caine-prize/,200,preserve_or_map,manual_review,/search?tag=caine-prize,low,Caine Prize | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/caine-prize/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/caleb-awiti/,200,preserve_or_map,manual_review,/search?tag=caleb-awiti,low,Caleb Awiti | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/caleb-awiti/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/calif-records/,200,preserve_or_map,manual_review,/search?tag=calif-records,low,Calif Records | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/calif-records/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/casettes/,200,preserve_or_map,manual_review,/search?tag=casettes,low,Casettes | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/casettes/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/cassettes/,200,preserve_or_map,manual_review,/search?tag=cassettes,low,Cassettes | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/cassettes/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/cave-bureau/,200,preserve_or_map,manual_review,/search?tag=cave-bureau,low,Cave Bureau | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/cave-bureau/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
